"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","population","TE","BH","signif"
"JOCKEY-3_DAN1",92.8065145632712,-0.0153020412289467,0.109067731546073,-0.140298519204856,0.888424134257154,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DAN",0.999945529425441,FALSE
"JOCKEY-3_DBP1",126.717724095639,0.0242615229253403,0.106208410386841,0.228433161149601,0.819309511989204,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DBP",0.999945529425441,FALSE
"JOCKEY-3_DEL1",23.6030927906609,0.00342046372655427,0.106707471054195,0.0320545852390887,0.974428520510432,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DEL",0.999945529425441,FALSE
"JOCKEY-3_DEU1",31.3539531040138,0.0162055355251571,0.108949855954118,0.148743065176531,0.881756378105352,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DEU",0.999945529425441,FALSE
"JOCKEY-3_DF1",39.5108026458564,0.0048063333076229,0.11142099205166,0.0431366946131161,0.965592568439659,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DF",0.999945529425441,FALSE
"JOCKEY-3_DGRI1",3200.67069401509,-0.0142053747969272,0.115244055266319,-0.123263406204335,0.901898517420751,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DGRI",0.999945529425441,FALSE
"JOCKEY-3_DK1",29.3839237921599,0.00577717614058768,0.109623738581054,0.0527000466811863,0.957970901832826,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DK",0.999945529425441,FALSE
"JOCKEY-3_DPER1",260.851440322236,-0.00448069909287408,0.115470604287247,-0.0388038074324768,0.969046809230337,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DPER",0.999945529425441,FALSE
"JOCKEY-3_DRH1",87.6723794668592,-0.00152043422281545,0.105127741973381,-0.0144627307147949,0.988460812733433,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DRH",0.999945529425441,FALSE
"JOCKEY-3_DSIM1",10895.3400546086,-0.00777816871425408,0.101545532583234,-0.0765978425282128,0.938943475325637,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DSIM",0.999945529425441,FALSE
"JOCKEY-3_DT1",32.4198424028287,-0.00474449563349506,0.109449881126662,-0.0433485681725359,0.965423675780231,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DT",0.999945529425441,FALSE
"JOCKEY-3_DVI1",333.137217557357,0.0584245889856165,0.109255032708284,0.534754212573558,0.592819828470653,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DVI",0.999945529425441,FALSE
"JOCKEY-3_DYA1",34.9662828602509,-0.00137928853870543,0.108181359174965,-0.0127497800843366,0.989827422921575,0.999945529425441,"makindu vs chicharo","JOCKEY-3_DYA",0.999945529425441,FALSE
"JOCKEY-4B_DVI1",53.5770885902686,-0.0039596174618121,0.112164623135952,-0.0353018389498154,0.971839056976395,0.999945529425441,"makindu vs chicharo","JOCKEY-4B_DVI",0.999945529425441,FALSE
"JOCKEY-4_DAN1",115.740742294763,-0.027833772579434,0.10029402345088,-0.277521746777523,0.781379509835855,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DAN",0.999945529425441,FALSE
"JOCKEY-4_DBP1",23.0882159310755,0.0295080647079039,0.107770671463828,0.273804220639081,0.784235079928901,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DBP",0.999945529425441,FALSE
"JOCKEY-4_DEL1",25.9684788335017,-0.0175215045934275,0.109737284262638,-0.159667743840759,0.873142811547487,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DEL",0.999945529425441,FALSE
"JOCKEY-4_DEU1",10.9820139207896,0.00779950271324179,0.100822719696106,0.0773585828348077,0.938338288116013,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DEU",0.999945529425441,FALSE
"JOCKEY-4_DF1",84.8766301112366,0.000800584279318867,0.108693578098645,0.00736551591477,0.994123221705983,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DF",0.999945529425441,FALSE
"JOCKEY-4_DK1",124.466796080522,0.0463056043389513,0.109261948627558,0.423803574076767,0.671709071355369,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DK",0.999945529425441,FALSE
"JOCKEY-4_DPER1",708.2261677813,-0.0315938815505113,0.104244660757738,-0.303074338012714,0.761833210276151,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DPER",0.999945529425441,FALSE
"JOCKEY-4_DRH1",82.6400945252224,0.0247112178916321,0.112599230906549,0.219461693411929,0.826290416726498,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DRH",0.999945529425441,FALSE
"JOCKEY-4_DSIM1",1920.24806957051,0.00338246027656801,0.0889300161957044,0.0380350799568549,0.96965971249351,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DSIM",0.999945529425441,FALSE
"JOCKEY-4_DT1",15.0887101884047,-0.00376424896418762,0.104250037800142,-0.036107890640808,0.971196330610725,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DT",0.999945529425441,FALSE
"JOCKEY-4_DVI1",34.0810693009509,-0.00372373605294162,0.104934784758695,-0.0354861932723702,0.971692055614739,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DVI",0.999945529425441,FALSE
"JOCKEY-4_DYA1",41.8898495505767,-0.0135333515490568,0.108199984712718,-0.125077203892303,0.90046243021445,0.999945529425441,"makindu vs chicharo","JOCKEY-4_DYA",0.999945529425441,FALSE
"JOCKEY-5_DAN1",7.26196634541745,0.0082262747511437,0.0974166581725917,0.0844442306424568,0.932703241878034,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DAN",0.999945529425441,FALSE
"JOCKEY-5_DBP1",10.555719854337,-0.0210885646829257,0.0993987368116414,-0.212161294593593,0.831981201777743,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DBP",0.999945529425441,FALSE
"JOCKEY-5_DEL1",23.6050555395377,0.00722472735220476,0.108032183019054,0.0668756952817523,0.946680662067508,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DEL",0.999945529425441,FALSE
"JOCKEY-5_DEU1",21.1944486445806,0.0234705202544174,0.106249639284721,0.220899764106704,0.825170481098482,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DEU",0.999945529425441,FALSE
"JOCKEY-5_DF1",5.62826974331759,0.0333822787297381,0.0922420257000709,0.36189880346169,0.717427654124969,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DF",0.999945529425441,FALSE
"JOCKEY-5_DK1",4.20240320502343,0.0106129161535819,0.0881607769584225,0.120381381831368,0.904181039286249,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DK",0.999945529425441,FALSE
"JOCKEY-5_DPER1",225.42465155728,-0.0170941103492007,0.112979929492338,-0.151302186379572,0.87973734465699,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DPER",0.999945529425441,FALSE
"JOCKEY-5_DTA1",38.6336112675218,0.0253738479207837,0.107136499773538,0.236836633401484,0.812783530574964,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DTA",0.999945529425441,FALSE
"JOCKEY-5_DVI1",51.0105148390252,0.00778418923036472,0.108790989218075,0.071551782792976,0.942958613420652,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DVI",0.999945529425441,FALSE
"JOCKEY-5_DYA1",5278.27762886644,0.00703438135216823,0.102366997114296,0.0687172775451656,0.945214665220415,0.999945529425441,"makindu vs chicharo","JOCKEY-5_DYA",0.999945529425441,FALSE
"JOCKEY-6_DAN1",43.8031673869203,0.0161931531966171,0.109078454652147,0.148454186010036,0.881984339515265,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DAN",0.999945529425441,FALSE
"JOCKEY-6_DBP1",6.92053832594907,-0.0180713010401166,0.0954886922334334,-0.189250691547216,0.849896339326635,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DBP",0.999945529425441,FALSE
"JOCKEY-6_DEL1",88.125555723648,-0.00355980530716607,0.0924570964134757,-0.0385022399064571,0.969287245622627,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DEL",0.999945529425441,FALSE
"JOCKEY-6_DEU1",100.252876622506,0.0794451231998416,0.109091151562137,0.728245344028574,0.46646341317323,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DEU",0.999945529425441,FALSE
"JOCKEY-6_DF1",28.3848313091687,-0.0148749618299762,0.107824265054014,-0.137955606027313,0.890275503239742,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DF",0.999945529425441,FALSE
"JOCKEY-6_DK1",733.12896855334,-0.0144844021046715,0.113488804368638,-0.127628466836454,0.898443002079633,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DK",0.999945529425441,FALSE
"JOCKEY-6_DPER1",83.8390384151034,-0.0108022326163507,0.107298740296658,-0.100674365668086,0.919808961198532,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DPER",0.999945529425441,FALSE
"JOCKEY-6_DRH1",29.2392778151481,-0.0075504968178037,0.108646178656483,-0.06949620236232,0.944594655422713,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DRH",0.999945529425441,FALSE
"JOCKEY-6_DVI1",85.3972906623081,-0.0192455480868455,0.112776046474302,-0.170652799849931,0.864496778544639,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DVI",0.999945529425441,FALSE
"JOCKEY-6_DYA1",89.9667293447439,-0.00109260554483062,0.11354371352428,-0.00962277444446074,0.992322255329221,0.999945529425441,"makindu vs chicharo","JOCKEY-6_DYA",0.999945529425441,FALSE
"JOCKEY-7_DAN1",10.3877421163241,-0.0298576611849076,0.100213873474832,-0.297939398504602,0.765749417035902,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DAN",0.999945529425441,FALSE
"JOCKEY-7_DEL1",68.9047718675311,-0.0140672337205389,0.109729124592184,-0.128199634990443,0.897990988922358,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DEL",0.999945529425441,FALSE
"JOCKEY-7_DEU1",26.9492938717528,-0.0205310709880944,0.106013971934626,-0.193663821979569,0.846439121354768,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DEU",0.999945529425441,FALSE
"JOCKEY-7_DF1",14.9424142312401,0.00523396382803878,0.105608457329355,0.0495600822168618,0.960472957294259,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DF",0.999945529425441,FALSE
"JOCKEY-7_DK1",3.26973318680469,0.00294985845928373,0.074662919312278,0.0395090158067077,0.968484565556195,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DK",0.999945529425441,FALSE
"JOCKEY-7_DPER1",32.3833303068239,0.0373282254553271,0.100814040764369,0.370268121109973,0.711182724172545,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DPER",0.999945529425441,FALSE
"JOCKEY-7_DRH1",36.3031881096876,0.0116861071418169,0.111517205063272,0.104791965824345,0.916540885291801,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DRH",0.999945529425441,FALSE
"JOCKEY-7_DVI1",2.50376671883572,-0.0209595265639122,0.0796901700111412,-0.263012697312378,0.792540792527432,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DVI",0.999945529425441,FALSE
"JOCKEY-7_DYA1",40.4952302337954,-0.0236143808090738,0.103528176967296,-0.228096171504435,0.819571476350073,0.999945529425441,"makindu vs chicharo","JOCKEY-7_DYA",0.999945529425441,FALSE
"JOCKEY-8_DAN1",13.4617603175105,0.0231708685641622,0.101057042679753,0.22928504485917,0.818647376368157,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DAN",0.999945529425441,FALSE
"JOCKEY-8_DEU1",1157.61124582438,-0.0291081960357529,0.112137359504897,-0.25957625687166,0.795190652947861,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DEU",0.999945529425441,FALSE
"JOCKEY-8_DF1",44.1324164078261,-0.0150968443431138,0.0908802734288068,-0.166117945881185,0.868064131601,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DF",0.999945529425441,FALSE
"JOCKEY-8_DPER1",19.6680911865492,-0.00473161308001315,0.107048546681756,-0.0442006288425357,0.964744480801102,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DPER",0.999945529425441,FALSE
"JOCKEY-8_DRH1",52.8916224141364,0.011976698640316,0.105698971100505,0.113309510164747,0.909785177778953,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DRH",0.999945529425441,FALSE
"JOCKEY-8_DVI1",31.3352996875422,-0.00303020381942154,0.106720548910303,-0.0283938177826315,0.977348054909789,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DVI",0.999945529425441,FALSE
"JOCKEY-8_DYA1",32.3912463119645,-0.0160019491533337,0.10723229928486,-0.149226951767816,0.881374553660251,0.999945529425441,"makindu vs chicharo","JOCKEY-8_DYA",0.999945529425441,FALSE
"JOCKEY-9_DAN1",1201.10414700573,-0.0313687354755874,0.109508759190326,-0.286449556250278,0.774533823639588,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DAN",0.999945529425441,FALSE
"JOCKEY-9_DBP1",20.802638556939,-0.0199382250128577,0.108511974534053,-0.183742163926809,0.854215729964043,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DBP",0.999945529425441,FALSE
"JOCKEY-9_DEU1",0.319746238620012,0.0049497371729286,0.0392325761744014,0.126163960044975,0.899602139076033,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DEU",0.999945529425441,FALSE
"JOCKEY-9_DF1",36.0075678309817,0.0297453738588046,0.109886681863215,0.270691346343783,0.786628433034622,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DF",0.999945529425441,FALSE
"JOCKEY-9_DPER1",67.0843411764825,-0.0144702536583817,0.105585620783131,-0.137047578553362,0.890993187630706,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DPER",0.999945529425441,FALSE
"JOCKEY-9_DRH1",70.1358218155805,0.0158326785006486,0.113196800825605,0.139868603928489,0.888763807836348,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DRH",0.999945529425441,FALSE
"JOCKEY-9_DY1",1198.54691025799,-0.0311038190891465,0.110986711693038,-0.280248136147794,0.779287138328382,0.999945529425441,"makindu vs chicharo","JOCKEY-9_DY",0.999945529425441,FALSE
"JOCKEY1",9657.54712250166,0.00872307015350039,0.0940446369335092,0.0927545731253949,0.926098540755718,0.999945529425441,"makindu vs chicharo","JOCKEY",0.999945529425441,FALSE
"JOCKEY-N1_DVI1",66.1720141070029,-0.0210188334209996,0.113606868369275,-0.185013755970094,0.853218246134164,0.999945529425441,"makindu vs chicharo","JOCKEY-N1_DVI",0.999945529425441,FALSE
"JUAN1",692.239220397751,0.0140999146261174,0.089373207950359,0.157764445849913,0.874642415837927,0.999945529425441,"makindu vs chicharo","JUAN",0.999945529425441,FALSE
"KBOC_DB1",22.5136645999199,0.0610064179462404,0.106283900029557,0.573994912957417,0.565971243673281,0.999945529425441,"makindu vs chicharo","KBOC_DB",0.999945529425441,FALSE
"KIRI-1_DBI1",13.2147650476873,0.00981025478205857,0.100810884334166,0.0973134483131775,0.922477476480311,0.999945529425441,"makindu vs chicharo","KIRI-1_DBI",0.999945529425441,FALSE
"KIRI-1_DEL1",61.7241615951904,-0.0252984430227533,0.108515722864621,-0.233131590104361,0.815659225290917,0.999945529425441,"makindu vs chicharo","KIRI-1_DEL",0.999945529425441,FALSE
"KIRI-1_DF1",2.50376671883572,-0.0209595265639122,0.0796901700111412,-0.263012697312378,0.792540792527432,0.999945529425441,"makindu vs chicharo","KIRI-1_DF",0.999945529425441,FALSE
"KIRI-1_DK1",78.3294938775006,-0.00796575270375278,0.113489191794674,-0.0701895271063744,0.944042809925849,0.999945529425441,"makindu vs chicharo","KIRI-1_DK",0.999945529425441,FALSE
"KIRI-1_DPER1",19.537418840141,-0.00297265348179711,0.106913836216382,-0.0278041981000549,0.977818317658828,0.999945529425441,"makindu vs chicharo","KIRI-1_DPER",0.999945529425441,FALSE
"KIRI-1_DRH1",12.573036784303,-0.019335418635544,0.102232608202183,-0.189131618331646,0.849989660830395,0.999945529425441,"makindu vs chicharo","KIRI-1_DRH",0.999945529425441,FALSE
"KIRI-1_DTA1",129.658476264025,-0.0342190006993745,0.11061582654254,-0.309349952614734,0.757055336427326,0.999945529425441,"makindu vs chicharo","KIRI-1_DTA",0.999945529425441,FALSE
"KIRI-2_DEL1",21.1342914808249,-0.00347692586554738,0.10595902166646,-0.0328138728620214,0.973823015226684,0.999945529425441,"makindu vs chicharo","KIRI-2_DEL",0.999945529425441,FALSE
"KIRI-2_DK1",10.4623528995336,-0.00692733503723212,0.097411438869813,-0.0711141845106124,0.943306879146392,0.999945529425441,"makindu vs chicharo","KIRI-2_DK",0.999945529425441,FALSE
"KIRI-2_DPER1",12.5097485010483,0.0320246225177931,0.100505221764058,0.31863640471311,0.750002244269059,0.999945529425441,"makindu vs chicharo","KIRI-2_DPER",0.999945529425441,FALSE
"KIRI-2_DTA1",12.4892365321605,-0.0133070559005231,0.102572043629209,-0.129733750344559,0.896777079297961,0.999945529425441,"makindu vs chicharo","KIRI-2_DTA",0.999945529425441,FALSE
"KIRI-3_DK1",27.4644847620587,-0.00287331560555328,0.0968429753349166,-0.0296698402296745,0.976330365337802,0.999945529425441,"makindu vs chicharo","KIRI-3_DK",0.999945529425441,FALSE
"KIRI-3_DTA1",46.4095535531579,-0.0263728777233162,0.102957178549099,-0.256153850513097,0.797832041950295,0.999945529425441,"makindu vs chicharo","KIRI-3_DTA",0.999945529425441,FALSE
"KIRI-4_DK1",5.61625886159092,-0.0059791828641343,0.0917552327114402,-0.0651644891244312,0.948043034583069,0.999945529425441,"makindu vs chicharo","KIRI-4_DK",0.999945529425441,FALSE
"KIRI-5_DK1",6.52979547448768,0.0127672412276484,0.0900314082662747,0.141808747341687,0.887231074521222,0.999945529425441,"makindu vs chicharo","KIRI-5_DK",0.999945529425441,FALSE
"KIRI-6_DK1",79.3308205259557,-0.0177618759799022,0.11403887328904,-0.155752818908368,0.876227861696877,0.999945529425441,"makindu vs chicharo","KIRI-6_DK",0.999945529425441,FALSE
"KOLOBOK-1_DBP1",4.68895719035392,-0.00382992163728511,0.0907556084348768,-0.0422003852250446,0.966338955470238,0.999945529425441,"makindu vs chicharo","KOLOBOK-1_DBP",0.999945529425441,FALSE
"KOLOBOK-N1_DAN1",2.05334813380752,-0.0180870138363139,0.0754125029564865,-0.239841049258771,0.810453482850877,0.999945529425441,"makindu vs chicharo","KOLOBOK-N1_DAN",0.999945529425441,FALSE
"KOLOBOK-N1_DF1",4.72626258195869,0.0151791693294348,0.0891761830167048,0.17021550840084,0.864840655753795,0.999945529425441,"makindu vs chicharo","KOLOBOK-N1_DF",0.999945529425441,FALSE
"LINEJ1_DM1",2296.83604474395,0.00884716315201901,0.101538333953819,0.0871312617365062,0.930567176599739,0.999945529425441,"makindu vs chicharo","LINEJ1_DM",0.999945529425441,FALSE
"LMESINE1C1",8.10020361399099,0.00728039360696444,0.0949071965074175,0.0767106592005953,0.93885372471396,0.999945529425441,"makindu vs chicharo","LMESINE1C",0.999945529425441,FALSE
"LOA-1B_DPER1",8.59690866663544,-0.014320604889675,0.0965297768689373,-0.148354273201301,0.882063185361465,0.999945529425441,"makindu vs chicharo","LOA-1B_DPER",0.999945529425441,FALSE
"LOA-1B_DT1",56.3671179954383,0.0277197224137657,0.10828140800584,0.255997062877781,0.797953105253412,0.999945529425441,"makindu vs chicharo","LOA-1B_DT",0.999945529425441,FALSE
"LOA-1C_DT1",4.80878864633793,-0.0244842473517359,0.0891354356970467,-0.274685899724021,0.783557565004323,0.999945529425441,"makindu vs chicharo","LOA-1C_DT",0.999945529425441,FALSE
"LOA-1_DAN1",20.5284904041634,0.00266710931272715,0.104169634018879,0.025603520045427,0.979573578401475,0.999945529425441,"makindu vs chicharo","LOA-1_DAN",0.999945529425441,FALSE
"LOA-1_DBI1",4.74618874485505,-0.0182485362301224,0.0913760497693452,-0.199708088456286,0.841708887535927,0.999945529425441,"makindu vs chicharo","LOA-1_DBI",0.999945529425441,FALSE
"LOA-1_DBP1",72.5309708785691,-0.0238441483263196,0.10909103328692,-0.218571110822713,0.826984158888439,0.999945529425441,"makindu vs chicharo","LOA-1_DBP",0.999945529425441,FALSE
"LOA-1_DEL1",29.6540438714013,0.0407102265592483,0.109267781856089,0.372573011620805,0.7094662624867,0.999945529425441,"makindu vs chicharo","LOA-1_DEL",0.999945529425441,FALSE
"LOA-1_DGRI1",8.61800482083428,-0.0187076743575677,0.0980366559582708,-0.190823260694761,0.848664064142991,0.999945529425441,"makindu vs chicharo","LOA-1_DGRI",0.999945529425441,FALSE
"LOA-1_DK1",8.35724575466742,0.0149212838298162,0.0988899433199878,0.150887778158937,0.880064241717514,0.999945529425441,"makindu vs chicharo","LOA-1_DK",0.999945529425441,FALSE
